,time,ax,ay,az,wx,wy,wz
52082,10:59:51.004000,6.7705116,-9.901991800000001,1.4508239,-0.8936303,0.4730231,-0.7508445
52083,10:59:51.021000,6.88064,-9.617094999999999,1.3861831,-0.8056656999999999,0.5206706,-0.7251882
52084,10:59:51.034000,6.978797900000001,-9.3154383,0.6583770999999999,-0.5051203,0.613522,-0.6787625
52085,10:59:51.034000,6.3252090999999995,-8.961112,0.6966828,-0.5051203,0.613522,-0.6787625
52086,10:59:51.055000,6.112133999999999,-8.7288837,1.0534035,-0.2913176,0.6868258,-0.6518844
52087,10:59:51.056000,6.428154900000001,-8.441592199999999,0.5243076,-0.2913176,0.6868258,-0.6518844
52088,10:59:51.066000,6.466460700000001,-8.168664900000001,0.0406997,-0.2913176,0.6868258,-0.6518844
52089,10:59:51.072000,6.2916913,-8.0441723,0.3998145,-0.25955259999999997,0.7955597,-0.6237847
52090,10:59:51.082000,6.277327099999999,-7.9843197,0.241804,-0.3096435,0.8737504,-0.6274499
52091,10:59:51.091000,6.4449139,-7.929255,-0.2968683,-0.3096435,0.8737504,-0.6274499
52092,10:59:51.101000,6.593348,-8.063324900000001,-0.3040505,-0.5967498999999999,1.0423491,-0.6506626999999999
52093,10:59:51.110000,6.394638099999999,-8.2763996,-0.5123371,-0.7677921,1.1095443,-0.6653235
52094,10:59:51.121000,6.0690403,-8.400893199999999,-0.7708998,-0.7677921,1.1095443,-0.6653235
52095,10:59:51.131000,6.3611207,-8.491867999999998,-0.8068113,-0.9388341999999998,1.1706306999999998,-0.6653235
52096,10:59:51.140000,6.306056,-8.611573199999999,-1.1324087,-1.0866635,1.2158346000000002,-0.6543279000000001
52097,10:59:51.150000,6.253386,-8.5900259,-1.1898671,-1.2027278000000001,1.236604,-0.6286716
52098,10:59:51.160000,6.2916913,-8.6355143,-1.2305667,-1.296801,1.2402692,-0.5749155
52099,10:59:51.170000,6.385061299999999,-8.6355143,-1.3215424999999998,-1.363996,1.214613,-0.441747
52100,10:59:51.181000,6.4832196,-8.611573199999999,-1.4005477,-1.363996,1.214613,-0.441747
52101,10:59:51.189000,6.6196828,-8.5373564,-1.4364593,-1.3261225,1.1889565,-0.36111279999999996
52102,10:59:51.199000,6.6771417,-8.5277796,-1.3933655,-1.2430449,1.1620786,-0.27559179999999994
52103,10:59:51.208000,6.653200599999999,-8.410469099999998,-1.5130703,-1.1184285,1.1400874,-0.20228800000000002
52104,10:59:51.220000,6.638835899999999,-8.424833300000001,-1.5537702,-0.7848963000000001,1.087553,-0.10577139999999999
52105,10:59:51.230000,6.514342299999999,-8.3170986,-1.5346173,-0.7848963000000001,1.087553,-0.10577139999999999
