,time,ax,ay,az,wx,wy,wz
0,10:45:20.456000,1.4699767,-4.6613107000000005,4.352471400000001,3.4862697,-4.1267881,3.2930801
1,10:45:20.465000,1.9009144,-0.8307523000000001,10.2994127,0.4722633,-4.2807260000000005,3.9039447
2,10:45:20.482000,2.7173021,0.9528513000000001,17.3356705,-2.1605637000000004,-3.7883692000000004,3.5740778
3,10:45:20.495000,5.08746,5.6931671999999995,21.0465221,-7.4482083,-2.0645089,2.0518028999999998
4,10:45:20.503000,10.5914927,5.1832242,14.5369682,-10.5257454,-1.4890745,0.8325168
5,10:45:20.512000,12.0830164,-0.9504572,1.79318,-10.5257454,-1.4890745,0.8325168
6,10:45:20.522000,31.939672499999997,-11.106224099999999,-12.717452999999999,-13.4065828,-0.5593383000000001,-0.2328312
7,10:45:20.531000,53.8911629,-32.8877335,-16.7874203,-16.9630375,-0.5520079000000001,-1.5803988000000002
8,10:45:20.543000,32.1120453,-29.2654648,-17.8934937,-15.949002300000002,4.7295289,-3.2101857999999996
9,10:45:20.551000,22.5715618,-35.5930672,-22.9881363,-15.949002300000002,4.7295289,-3.2101857999999996
10,10:45:20.561000,18.7577648,-34.2403984,-21.6402588,-13.2770796,7.1290054000000005,-3.2285117999999997
11,10:45:20.570000,11.628137599999999,-16.830514899999997,-23.9673214,-13.2770796,7.1290054000000005,-3.2285117999999997
12,10:45:20.580000,16.983735999999997,-10.536429400000001,-18.9445038,-11.1329441,6.5242491,-2.1949286
13,10:45:20.590000,14.4028978,-7.9316492,-22.6218395,-12.1433144,7.359912400000001,-0.9121128000000001
14,10:45:20.599000,13.4500465,-8.408075300000002,-16.2535362,-12.1433144,7.359912400000001,-0.9121128000000001
15,10:45:20.610000,-10.7471094,-16.1625614,-26.8354511,-14.6918421,7.030044999999999,2.8679183
16,10:45:20.618000,-13.6607265,-18.7960701,-24.8794746,-11.4872456,4.5487127,2.4500866
17,10:45:20.628000,-2.5736562999999997,-14.9224167,-24.2498264,-11.4872456,4.5487127,2.4500866
18,10:45:20.638000,-3.7323998999999994,0.0263351,-28.089960100000003,-5.432354900000001,1.7326262,2.0175943
19,10:45:20.648000,-1.9152790000000002,1.9152790000000002,-22.5069218,1.3103697,-0.3064403,2.1385457999999997
20,10:45:20.659000,-2.5640798,-0.4093909,-12.0303459,8.797127699999999,-1.8507063000000001,1.197814
21,10:45:20.667000,-3.1721807,1.8793674999999999,-10.258712800000001,8.797127699999999,-1.8507063000000001,1.197814
22,10:45:20.677000,-2.5090156,5.2335,-10.6202221,8.3157663,-1.7932848999999997,1.9601731
23,10:45:20.687000,-2.9926236,5.0084542999999995,-13.057414999999999,6.814261,-1.6759988999999997,2.8618095
24,10:45:20.696000,-9.648218199999999,4.5032997,-12.4469194,6.028688900000001,-1.170203,3.6290555
25,10:45:20.707000,-6.8183932,5.5638857,-8.6905785,6.1545272,-0.43960879999999997,3.9638095
26,10:45:20.716000,-7.5031056,11.977676400000002,-5.640496700000001,6.1545272,-0.43960879999999997,3.9638095
27,10:45:20.725000,-6.646017999999999,5.080277400000001,-7.5629577999999995,6.794713499999999,-0.6815111999999999,3.4787828999999997
28,10:45:20.735000,-7.2684841,-1.2999957,-9.4997845,6.794713499999999,-0.6815111999999999,3.4787828999999997
29,10:45:20.745000,-6.710659,3.5001721,-15.765139600000001,9.6889906,-1.4487573999999999,2.8605878
30,10:45:20.755000,-7.1368084000000005,16.9310665,-19.1887016,11.867334399999999,-2.2978593999999997,2.981539
31,10:45:20.764000,-1.237749,11.3935156,0.019152799999999998,11.0451097,-2.9013937000000003,4.0383347999999994
32,10:45:20.774000,-4.3955655,2.5856267999999996,-4.9964838,9.6095781,-3.3412163,3.2710888
33,10:45:20.784000,-3.2128806,2.1738417,-4.8887496,10.6773691,-2.6900343999999996,2.3780046
34,10:45:20.793000,-3.8377402000000003,1.5609524,-7.13202,13.308975199999997,-4.0143889999999995,1.9455124
35,10:45:20.803000,-6.696293799999999,-0.6104951999999999,-12.5857773,13.308975199999997,-4.0143889999999995,1.9455124
36,10:45:20.813000,-8.1830292,1.5154645,-9.597942399999999,13.216123600000001,-2.9649236,2.4830735
37,10:45:20.823000,-1.7883917,1.019886,4.4147182,10.225329400000001,-2.8060987,3.5117694999999998
38,10:45:20.832000,2.6646321,-0.3615089,7.0075269,6.5528110999999996,-4.1548882,3.2051156
39,10:45:20.841000,4.900720099999999,0.5674013000000001,8.946746800000001,3.6206601000000003,-5.1176105000000005,2.624794
40,10:45:20.852000,5.5351567,0.8977870000000001,14.829048199999999,0.9145293,-5.0943974999999995,2.9900911
41,10:45:20.861000,6.574194900000001,-2.2935464,18.415407199999997,-1.5362599,-4.7645307,2.9693217
42,10:45:20.872000,6.0427051,-3.7228234,13.2154245,-4.5747008000000005,-2.9869146,1.5728848999999998
43,10:45:20.881000,3.780282,-0.0646407,4.409930200000001,-6.5099200999999995,-3.1127529,1.1281754
44,10:45:20.890000,10.5412169,0.5650073,-0.411785,-8.5734215,-3.7236176,0.1825568
45,10:45:20.900000,22.6074734,-9.4423246,-8.4391975,-8.5734215,-3.7236176,0.1825568
46,10:45:20.910000,39.610363,-34.2739143,-9.576395,-9.811033199999999,-2.9270499,-1.7392236
47,10:45:20.920000,34.34574129999999,-34.8891983,-4.8097444000000005,-9.8342457,-0.6619635,-3.1038954
