,time,ax,ay,az,wx,wy,wz
22731,10:53:12.001000,-6.121710299999999,-5.901453500000001,4.8887496,-0.3902777,-0.47992579999999996,0.3047297
22732,10:53:12.009000,-6.3635144,-5.8655419,4.7139807000000005,-0.3902777,-0.47992579999999996,0.3047297
22733,10:53:12.020000,-6.2964797,-6.3802729000000005,5.2287116,-0.8557565999999999,-0.5678904,0.35970759999999996
22734,10:53:12.033000,-6.4784312,-6.717841099999999,5.199982599999999,-1.0158032,-0.6338636999999999,0.4134637
22735,10:53:12.039000,-6.4856133,-6.9021864,5.1281595,-1.0158032,-0.6338636999999999,0.4134637
22736,10:53:12.051000,-6.310844400000001,-7.3977652,5.116189,-1.1465281999999999,-0.7560366999999999,0.705457
22737,10:53:12.059000,-6.0498877,-7.5749283,4.948602200000001,-1.0536768,-0.8672141,0.7689869
22738,10:53:12.067000,-5.7482309,-7.5629577999999995,4.7786212,-0.8533132,-0.9429613000000001,0.8337386
22739,10:53:12.076000,-5.343628400000001,-7.7856088,4.776227,-0.8533132,-0.9429613000000001,0.8337386
22740,10:53:12.086000,-5.063519,-7.8694024,4.5679407,-0.04575,-1.1054513000000001,0.8642818000000001
22741,10:53:12.098000,-4.7953801,-7.687450900000001,4.1848845,-0.04575,-1.1054513000000001,0.8642818000000001
22742,10:53:12.106000,-4.730739099999999,-7.273272,3.7300057,0.3733032,-1.1640944,0.9021554
22743,10:53:12.115000,-4.8552327,-6.5670128,3.3397677000000003,1.2480613999999999,-1.2618327,1.035324
22744,10:53:12.125000,-5.0491543,-5.5926147,2.983047,1.2480613999999999,-1.2618327,1.035324
22745,10:53:12.135000,-5.317293599999999,-4.603851799999999,2.9495296000000004,1.6316845,-1.3497972,1.1293971999999999
22746,10:53:12.151000,-5.317293599999999,-3.8736517,3.4355318999999995,2.0800593000000003,-1.7126508000000003,1.2393528
22747,10:53:12.154000,-4.8121386,-3.5743894999999997,4.4314770999999995,2.0800593000000003,-1.7126508000000003,1.2393528
22748,10:53:12.165000,-4.0412387999999995,-3.8257697,5.422633599999999,1.8296046000000001,-2.3516154,1.2870002
22749,10:53:12.174000,-3.272733,-4.3644419,6.4736428,1.8296046000000001,-2.3516154,1.2870002
22750,10:53:12.187000,-2.7819428,-4.369229799999999,6.823181599999999,1.1698707,-2.4456884999999997,1.3493085
22751,10:53:12.204000,-2.6263263,-4.2112193,7.196661,0.9878331,-1.7199811999999999,1.1061842
22752,10:53:12.205000,-2.9854412,-4.1082735,7.1583557,0.9878331,-1.7199811999999999,1.1061842
22753,10:53:12.212000,-3.7946465,-4.1274261,6.7776933,0.9878331,-1.7199811999999999,1.1061842
22754,10:53:12.222000,-4.5655465,-4.2614961,6.418578599999999,1.160097,-1.2117417,0.9021554
22755,10:53:12.232000,-5.1353421,-4.5918813,6.121710299999999,1.3714561,-0.7462628000000001,0.6626964
22756,10:53:12.242000,-5.2933525999999995,-4.9198732000000005,5.872724099999999,1.3714561,-0.7462628000000001,0.6626964
22757,10:53:12.253000,-4.9940901,-5.0898538,5.9230003,1.277383,-1.0822383999999998,0.5771754
22758,10:53:12.264000,-4.2974076,-5.0754895,6.1648045,1.277383,-1.0822383999999998,0.5771754
22759,10:53:12.271000,-3.4834137000000003,-4.7618623,6.6699591,1.3164784,-1.3840055,0.5136455
22760,10:53:12.281000,-2.9088298999999997,-4.3213482,7.4360704,1.8271612000000002,-1.8788061000000003,0.39635940000000003
22761,10:53:12.291000,-2.5712618999999997,-3.7228234,8.3147049,2.1961236,-1.9704359,0.3462685
22762,10:53:12.300000,-2.5257742000000003,-3.1338751,8.9682941,2.532099,-1.9606618999999998,0.290069
22763,10:53:12.313000,-2.6095676,-2.5401387000000004,9.2962847,2.532099,-1.9606618999999998,0.290069
22764,10:53:12.319000,-2.7675784,-2.0972304,9.3154383,3.0305647999999996,-1.8238282,0.2131
22765,10:53:12.330000,-2.837007,-1.7668449000000002,8.7408552,3.1857243,-1.7761807,0.2204304
22766,10:53:12.339000,-2.7220902000000002,-1.7189629000000002,7.852644000000001,3.2810192000000002,-1.7749591,0.2534171
22767,10:53:12.348000,-2.5185918999999997,-1.6375635,7.141596300000001,3.3152277000000003,-1.8140545,0.2949559
22768,10:53:12.359000,-2.1762357000000003,-1.333513,6.437731299999999,3.3152277000000003,-1.8140545,0.2949559
22769,10:53:12.368000,-1.7261453000000002,-1.0941031,5.764989900000001,3.3127842000000003,-1.8751408999999999,0.3438251
22770,10:53:12.379000,-1.2569019,-0.5937365,5.4178457,3.4129660000000004,-2.1048259999999996,0.47699359999999996
22771,10:53:12.388000,-0.581766,0.0526702,5.5806441,3.4557266,-2.2929722999999997,0.5393018
22772,10:53:12.398000,0.27053309999999997,0.9648218000000001,6.2055039,3.4752742999999997,-2.4994447,0.5930579
22773,10:53:12.407000,1.1563497999999999,2.3222756,7.1176553,3.4752742999999997,-2.4994447,0.5930579
22774,10:53:12.416000,2.2552409,3.8018289,8.62115,3.4471745000000005,-2.6814823,0.6455922
22775,10:53:12.428000,3.2080922000000003,4.852837999999999,9.8086233,3.390975,-2.8170943,0.6089404
22776,10:53:12.436000,3.5959363,5.3771458,10.3042011,3.390975,-2.8170943,0.6089404
22777,10:53:12.447000,3.2870975,5.3053231,10.565157899999999,3.2345936,-2.5446486,0.5600712
22778,10:53:12.456000,2.279182,4.8648086,10.651345300000001,3.2345936,-2.5446486,0.5600712
22779,10:53:12.465000,1.1108619,4.242342900000001,10.8261147,2.8754051,-2.2844203,0.737222
22780,10:53:12.475000,0.28010959999999996,3.5360837,11.003277800000001,2.6542721,-2.2392163,0.7347785
22781,10:53:12.485000,0.16279870000000002,2.6430849999999997,10.797385199999999,2.6542721,-2.2392163,0.7347785
22782,10:53:12.495000,0.6392244,1.9200671999999999,10.5244579,2.5333209,-2.2893071,0.7066786999999999
22783,10:53:12.504000,1.5346173,1.5801051000000002,10.5890989,2.9145005,-2.5605311,0.7848694
22784,10:53:12.513000,2.497045,1.9559786,10.0097265,3.4178529,-2.5935178,0.8093039000000001
22785,10:53:12.530000,3.4331373999999997,2.4443748,8.8916826,4.1032434,-2.5189923999999997,0.750661
22786,10:53:12.533000,4.0723619,3.4379258000000004,7.357065700000001,4.932797900000001,-2.4310278999999997,0.6761355
22787,10:53:12.545000,4.4482355,5.0204248,5.3077168,5.779456099999999,-2.3870456,0.6553661
22788,10:53:12.552000,5.018031099999999,6.581377499999999,3.6294537000000004,5.779456099999999,-2.3870456,0.6553661
22789,10:53:12.565000,5.870329900000001,8.0298071,1.3071779,7.0549417000000005,-2.5299878,0.5796188
22790,10:53:12.572000,6.997950599999999,9.2795267,0.0263351,7.0549417000000005,-2.5299878,0.5796188
22791,10:53:12.581000,7.701815600000001,10.548399,-0.33517379999999997,7.1025891,-2.9111674,1.0707541999999999
22792,10:53:12.594000,7.565352000000001,11.0774946,-0.30883879999999997,7.1025891,-2.9111674,1.0707541999999999
