,time,ax,ay,az,wx,wy,wz
14682,12:40:01.376000,-1.8266973000000002,5.168858999999999,-7.771244500000001,-1.9406523999999998,-0.40295690000000006,0.6675833000000001
14683,12:40:01.377000,-2.1139894,5.5016389000000006,-7.2229962,-1.9406523999999998,-0.40295690000000006,0.6675833000000001
14684,12:40:01.378000,-2.0517426,5.764989900000001,-7.4504356,-1.9406523999999998,-0.40295690000000006,0.6675833000000001
14685,12:40:01.378000,-2.1235654,5.848783,-7.7927914000000005,-1.9406523999999998,-0.40295690000000006,0.6675833000000001
14686,12:40:01.379000,-1.8003622,5.7410488,-8.048959700000001,-1.9406523999999998,-0.40295690000000006,0.6675833000000001
14687,12:40:01.384000,-2.3222756,5.9182119,-7.232572599999999,-2.1068075,-0.4335001,0.7237829000000001
14688,12:40:01.395000,-2.1044127999999995,6.4137907,-7.524652499999999,-2.2277589,-0.45671300000000004,0.8019736
14689,12:40:01.417000,-1.6686869,6.160016099999999,-7.665903999999999,-2.2925105,-0.5593383000000001,0.9168162000000001
14690,12:40:01.417000,-1.9799197,7.1703253,-7.1918726,-2.2925105,-0.5593383000000001,0.9168162000000001
14691,12:40:01.419000,-2.1738417,7.026680000000001,-7.2445431,-2.3206103,-0.6448593,0.9033771
14692,12:40:01.429000,-1.7476921000000003,7.203843099999999,-7.108078999999999,-2.3206103,-0.6448593,0.9033771
14693,12:40:01.438000,-1.817121,7.613233999999999,-6.459278599999999,-2.3755879,-0.6998371,0.9143726999999999
14694,12:40:01.449000,-2.1283537999999997,7.6706924,-6.200716000000001,-2.4317877,-0.8244535,1.0841931
14695,12:40:01.458000,-2.1882062,7.756879799999999,-6.0427051,-2.4317877,-0.8244535,1.0841931
14696,12:40:01.468000,-1.9224613000000002,8.2955523,-5.6141615,-2.5441868,-0.8501099,1.0341022
14697,12:40:01.477000,-1.6591103999999999,7.9508018,-6.514342299999999,-2.5441868,-0.8501099,1.0341022
14698,12:40:01.487000,-2.3749461,8.1207829,-5.1377358,-2.5857255,-0.8953139000000001,1.0524281
14699,12:40:01.497000,-2.0637131,8.807889,-4.5511813,-2.5845039,-0.8464447,1.1171799
14700,12:40:01.507000,-1.8841558,8.7647963,-5.3460225999999995,-2.6235991000000003,-0.8183449,1.2332442
14701,12:40:01.517000,-1.7357216,8.5445375,-4.752286,-2.8483973,-0.8244535,1.2552353
14702,12:40:01.527000,-1.7883917,7.967560300000001,-4.8887496,-3.0829694,-0.8146797,1.1843749
14703,12:40:01.537000,-1.5154645,8.6546669,-4.603851799999999,-3.0389872,-0.7853581999999999,1.1232885
14704,12:40:01.545000,-1.26169,8.8366184,-4.6613107000000005,-3.0389872,-0.7853581999999999,1.1232885
14705,12:40:01.556000,-1.163532,9.3298035,-4.1010914,-3.1183996,-0.7462628000000001,1.0951886999999998
14706,12:40:01.571000,-1.091709,9.7104654,-4.1417909,-3.1183996,-0.7462628000000001,1.0951886999999998
14707,12:40:01.576000,-0.6104951999999999,9.5309067,-4.0508150999999994,-3.2234682999999995,-0.7743626,1.1110712
14708,12:40:01.585000,-0.5027608,9.506965600000001,-3.8736517,-3.1660471,-0.8574402,0.9998937
14709,12:40:01.593000,-0.6392244,9.753558199999999,-3.5456602999999998,-3.1660471,-0.8574402,0.9998937
14710,12:40:01.603000,-0.35432659999999994,9.626670800000001,-3.0213525000000003,-2.8435104,-0.930744,0.9717939
14711,12:40:01.615000,-0.5697955,10.038456,-3.1219049,-2.4586656000000002,-1.0578039,0.854508
14712,12:40:01.623000,-0.6871063000000001,10.3688421,-2.1714474999999998,-2.4586656000000002,-1.0578039,0.854508
14713,12:40:01.633000,-0.45248469999999996,10.3113832,-1.9392200000000002,-2.4586656000000002,-1.0956774999999999,0.8459558
14714,12:40:01.644000,-0.1556164,10.210830699999999,-2.0182252,-2.6113817999999998,-1.1176686000000002,0.7921997
14715,12:40:01.653000,0.14125179999999998,10.4382706,-1.6064403,-2.6565859,-1.1714246000000001,0.7641
14716,12:40:01.663000,0.1556164,10.4574232,-0.9959450000000001,-2.6565859,-1.1714246000000001,0.7641
14717,12:40:01.672000,0.047882,10.4885473,-0.5793719,-2.5722866,-1.1921941999999999,0.6944614
14718,12:40:01.684000,-0.1723751,9.9857864,-0.16279870000000002,-2.5722866,-1.1921941999999999,0.6944614
14719,12:40:01.692000,-0.3902381,9.8253813,0.2394099,-2.6064949,-1.170203,0.7079004
14720,12:40:01.705000,-0.28968590000000005,9.796651800000001,0.48600200000000005,-2.6565859,-1.1262207,0.6480357
14721,12:40:01.720000,0.28968590000000005,10.131826400000001,0.5721896,-2.73722,-1.0602473,0.615049
14722,12:40:01.723000,0.6583770999999999,11.0511599,1.2449313,-2.8655016,-1.034591,0.5735102
14723,12:40:01.737000,0.35432659999999994,9.3250151,1.0534035,-3.2124727,-1.0223737,0.6492574000000001
14724,12:40:01.740000,0.36629709999999993,8.410469099999998,0.9887628,-3.2124727,-1.0223737,0.6492574000000001
14725,12:40:01.750000,1.1467732,8.6905785,0.9863687,-3.3212066,-1.0578039,0.5783971
14726,12:40:01.760000,1.3933655,9.0927868,1.4939176,-3.1550515,-1.0675777,0.5637363000000001
14727,12:40:01.769000,1.3454834999999998,9.2795267,1.9272496,-2.9290316,-1.0541387,0.4708849
14728,12:40:01.783000,1.5561641000000002,9.0257521,2.1235654,-2.6455903,-1.0064912,0.3951377
